-0.237428	-0.155763
0.0430922	-0.0570724
0.0706047	-0.260434
0.0900294	-0.270616
-0.25757	-0.0944732
0.0848786	-0.106264
-0.350235	0.168745
-0.473226	0.326877
-0.674523	0.381663
-0.591758	0.316245
-0.616619	0.340777
-0.722072	0.0140038
-0.784626	-0.13863
-0.798384	-0.258942
-0.805423	-0.282064
-0.643897	-0.152911
-0.599425	-0.105227
-0.462188	-0.0333103
-0.198755	0.147537
-0.332761	0.0855239
-0.603244	0.444025
-0.707283	0.506064
-0.482135	0.592917
-0.064079	0.222269
-0.390657	0.201473
-0.34482	0.191136
-0.535552	0.175597
-0.389477	0.158804
-0.493729	0.179067
-0.553809	0.182065
-0.61826	0.153792
-0.60042	0.170773
-0.338303	0.113285
-0.339092	0.0708055
-0.324863	-0.17419
-0.249216	-0.397801
-0.376568	-0.418896
-0.251494	-0.380727
-0.13242	-0.476444
-0.179385	-0.429633
-0.0488064	-0.419782
0.139764	-0.360554
0.239669	0.0262876
0.0477392	0.0271398
0.0189524	0.0970544
0.0202613	0.212217
-0.130393	0.0475059
-0.337583	0.065748
-0.0171643	0.0448634
-0.324082	0.0325609
-0.533734	0.174216
-0.425369	0.220013
-0.409985	0.326801
-0.609165	0.413662
-0.500244	0.390815
-0.576826	0.551281
-0.109412	0.637467
0.062076	0.587011
-0.022027	0.360428
-0.184562	0.138138
-0.081186	-0.127244
-0.18361	-0.16151
-0.0308414	-0.0719834
-0.586998	-0.531087
-0.467905	-0.551403
-0.501644	-0.25695
-0.423359	-0.100544
-0.147433	-0.167374
-0.169115	-0.278601
-0.047442	-0.417642
-0.338862	-0.156636
-0.23581	-0.211614
-0.299276	-0.158748
-0.263327	-0.107875
-0.397905	-0.130102
-0.541957	-0.0174945
-0.613778	-0.300528
-0.801295	-0.30702
-0.777059	-0.292403
-0.828607	-0.396322
-0.927893	-0.452074
-0.692544	-0.265344
-0.947663	-0.0589137
-0.770516	-0.34635
-0.766353	-0.301376
-0.763092	-0.302609
-0.855698	-0.438208
-0.409624	-0.0316065
-0.550088	-0.0800595
-0.722385	-0.0694375
-0.822267	-0.343715
-1.00897	-0.322699
-0.792749	-0.140034
-0.494855	-0.191982
-0.623627	0.0219008
-0.787116	-0.0571977
-0.914247	-0.152749
-0.791139	-0.235641
-0.709956	-0.205247
-0.776959	0.249657
-0.3747	0.518826
-0.474589	0.0966745
-0.268527	-0.0428394
0.0404302	-0.167759
0.10335	-0.245478
0.0635325	-0.401913
-0.154778	-0.277939
-0.303766	-0.0973299
-0.361369	-0.098406
-0.463588	-0.03118
-0.564722	-0.0305692
-0.504282	0.00910866
-0.529405	0.0941238
-0.554422	0.236278
-0.588499	0.424962
-0.518616	0.537642
-0.453438	0.680182
-0.595335	0.863418
-0.65922	0.952938
-0.634565	1.04211
-0.605657	1.01287
-0.536727	1.00334
-0.395291	0.94296
-0.433506	0.879958
-0.473358	0.783735
-0.564235	0.648299
-0.57325	0.423967
-0.455961	0.134276
-0.233091	0.0104102
0.0147761	0.0394467
0.246471	0.113284
0.310991	0.197514
0.263774	0.359213
-0.050425	0.45671
-0.430497	0.247106
-0.399445	-0.152958
-0.0449021	-0.182318
-0.643662	-0.00637992
-0.400247	-0.0533326
-0.491812	-0.183928
-0.272962	-0.146602
-0.491511	-0.206091
-0.751665	-0.161402
-0.761362	-0.114542
-0.69308	-0.0700014
-0.703306	-0.0550607
-0.696802	-0.0178389
-0.792302	-0.0157447
-0.690212	-0.0927561
-0.682313	-0.146924
-0.691436	-0.225496
-0.685958	-0.301884
-0.658886	-0.366054
-0.72033	-0.359098
-0.775347	-0.232097
-0.594653	-0.186784
-0.53742	0.0122781
-0.567393	0.134762
-0.623459	0.280631
-0.875715	0.425344
-0.837522	0.578522
-0.747025	0.493487
-0.842344	0.551307
-0.932494	0.60294
-0.873377	0.474331
-0.916692	0.469992
-0.429953	-0.0372929
-0.459086	-0.253252
-0.5752	-0.158875
-0.698588	0.00303227
-0.865802	0.17443
-0.901278	0.534755
-0.862816	0.757091
-0.771221	0.730716
-0.688044	0.753936
-0.317567	0.651509
-0.142817	0.590767
-0.365248	0.376256
-0.342989	0.328013
-0.108404	0.41046
-0.394785	0.22083
-0.413281	0.0386913
-0.550096	0.0395309
-0.832469	-0.0695113
-0.818248	-0.206567
-0.36148	0.0167474
-0.882474	-0.144567
-0.773443	-0.212068
-0.570044	-0.299631
-0.932494	-0.157966
-0.160303	0.010815
-0.0504718	0.050135
-0.0795174	0.0162299
-0.0161023	0.124439
-0.381411	0.20269
-0.871205	-0.0600795
-0.388848	0.0242594
-0.254999	-0.210921
-0.05396	-0.130111
-0.0706618	-0.0367727
0.00184478	-0.0112341
0.014554	0.00281616
-0.0103827	0.0158953
0.00920072	0.0371205
0.00392645	0.0786404
-0.0835695	0.250789
-0.18199	0.0749579
-0.724792	-0.0663216
-0.689906	0.0116416
-0.520553	-0.139974
-0.470755	0.0149348
-0.353082	-0.089743
-0.0847784	-0.171415
-0.430168	0.00975813
0.0780875	0.196373
0.154023	0.394176
0.38461	0.344888
0.318247	0.116431
0.0753279	0.0898312
-0.0508368	0.0192019
-0.1516	0.069536
-0.0671775	0.196808
-0.344029	0.149372
-0.501538	0.278106
-0.530483	0.342779
-0.323156	0.43934
-0.139528	0.502861
-0.00339426	0.71819
-0.352187	0.536183
-0.133091	0.252444
-0.229606	0.417259
0.228059	0.510298
0.536824	0.275042
0.465568	-0.0748424
-0.048419	-0.30089
-0.223234	-0.232428
-0.420389	-0.134043
-0.615951	-0.176352
-0.488091	-0.168764
-0.395717	-0.0742718
-0.417867	-0.00782426
-0.542882	0.159269
-0.653889	0.133155
-0.557755	0.21301
-0.371483	-0.14285
-0.507989	-0.347494
-0.581433	-0.200535
-0.836227	0.210268
-0.894709	0.504561
-0.781989	0.567843
-0.577124	0.435976
-0.356641	0.267668
-0.0555654	0.637926
0.189572	0.858831
0.200104	1.00394
-0.0101252	0.965347
-0.29414	0.657353
-0.279135	0.644069
-0.492199	0.836514
-0.340763	0.70045
-0.25005	0.693691
-0.226776	0.624677
-0.0694187	0.529261
0.129984	0.420774
-0.139801	0.381242
-0.105224	0.133341
-0.242031	0.111912
-0.685758	-0.298948
-0.76653	-0.189468
-0.909854	-0.544969
-0.427245	-0.317948
-0.0255665	0.441729
-0.252471	0.685807
-0.294465	0.361873
-0.400506	0.00991283
-0.28888	-0.204448
-0.221284	-0.174032
-0.142846	0.299114
-0.078194	0.233569
0.418377	-0.139808
0.307851	0.0536568
-0.179767	-0.0106985
-0.580538	0.0874817
-0.665699	0.00830604
-0.545381	-0.0522629
-0.571834	-0.149489
-0.74207	-0.0956012
-0.247525	-0.115945
-0.479635	-0.219242
-0.532347	-0.288897
-0.74977	-0.252314
-0.73825	-0.28019
-0.842416	-0.236671
-0.751044	-0.287962
-0.756568	-0.297695
-0.767075	-0.221079
-0.760815	-0.0931012
-0.691715	0.0274165
-0.745436	0.584767
-0.692979	0.705623
-0.468223	0.521765
-0.280051	0.347465
0.0172552	0.155001
-0.0264838	0.200134
0.0515323	0.0415399
-0.0472535	0.176145
0.096693	0.543405
-0.0321206	0.193363
-0.263968	0.193
-0.121946	0.073384
-0.0719372	0.340101
-0.111577	0.244116
-0.789064	-0.127164
-0.892662	-0.329284
-0.896402	-0.287776
-0.791318	-0.264835
-0.801085	-0.341058
-0.769752	-0.370723
-0.776237	-0.326573
-0.716237	-0.346832
-0.539247	-0.215274
-0.648843	-0.213424
-0.630855	-0.226368
-0.198097	0.120765
-0.235104	0.010165
-0.449771	0.357298
-0.249764	0.448089
-0.157811	0.456296
0.105523	0.482438
0.343048	0.302133
0.293944	-0.00581986
0.0509435	-0.0596911
-0.146567	-0.158997
-0.199769	-0.46396
-0.319792	-0.381139
-0.706945	0.0103142
-0.510662	0.00532664
-0.40488	0.0338007
-0.588886	0.180835
-0.431466	0.0747471
-0.746557	-0.197216
-0.64508	-0.154065
-0.595257	-0.265327
-0.0428444	-0.0253388
-0.163227	-0.048531
-0.258377	-0.157014
-0.286572	-0.250339
-0.235807	-0.196358
-0.076435	-0.0759314
0.0930332	0.0675689
0.312232	0.13401
0.307703	-0.206825
-0.162995	-0.258145
-0.183318	-0.353522
0.119212	-0.325695
-0.248886	-0.341927
-0.178305	-0.0578317
0.13402	0.469647
-0.152393	0.255133
-0.483642	0.284197
-0.34508	0.229891
-0.446058	0.201886
-0.810513	0.368273
-0.775603	0.334525
-0.673956	0.262382
-0.537294	0.219243
-0.271946	0.215492
-0.178095	0.0351485
-0.179464	0.0779257
-0.455967	-0.111167
-0.50837	-0.291226
-0.434112	-0.394757
-0.214445	-0.342667
-0.128576	-0.248208
0.11616	-0.166253
0.315071	-0.0947452
0.159197	-0.119652
-0.121769	0.0218254
0.0523803	-0.068614
-0.244592	-0.183168
0.201798	-0.209593
0.0183871	0.0716304
-0.0726454	0.551619
-0.128079	0.504275
-0.0989607	0.521252
0.00831813	0.425465
0.118759	0.362932
0.197965	0.42916
0.155338	0.378557
0.244826	0.322483
0.0519161	0.25717
-0.340038	0.222602
-0.709945	-0.155824
-0.943584	-0.212521
-1.01412	-0.128009
-1.00882	-0.0140491
-1.0697	-0.0653244
-1.03674	0.00251785
-0.825504	0.21279
-1.05152	0.0942937
-0.603279	0.745038
-0.357181	0.826399
-0.350538	0.656459
-0.419421	0.595277
-0.375026	0.557003
-0.31609	0.41137
-0.2003	0.271349
-0.0206571	0.206427
0.264029	0.179949
0.168922	0.218143
0.254846	0.356978
0.381645	0.411205
0.277308	0.511991
0.371797	0.544051
0.224358	0.366544
0.0329904	0.482041
-0.306657	0.543394
-0.603028	0.47375
-0.102567	-0.020286
-0.355149	0.356109
-0.583557	0.518268
-0.427995	0.542708
-0.500464	-0.0210917
-0.557798	-0.0419936
-0.614544	-0.113526
-0.780297	-0.0374135
-0.943279	-0.0813577
-0.978586	0.0146302
-0.944499	0.0724905
-0.890761	0.175819
-0.823677	0.361052
-0.627023	0.548009
-0.337347	0.756068
-0.16811	0.871855
-0.0740985	1.01692
-0.175983	1.14688
-0.305978	1.13725
-0.383587	1.0412
-0.398776	0.86729
-0.235365	0.840281
-0.188487	0.752847
-0.187725	0.800161
-0.122477	0.665087
-0.0961121	0.584985
-0.198242	0.637622
-0.124899	0.490157
0.0691848	0.396397
-0.197622	0.142408
-0.245706	-0.221269
-0.252807	-0.143816
-0.150336	-0.105177
-0.106489	-0.480474
-0.221592	-0.378796
-0.157759	-0.317588
-0.200389	-0.346953
-0.0718908	0.00406954
-0.116583	-0.109065
-0.274014	-0.121022
-0.357624	-0.165696
-0.41765	0.00815986
-0.399801	-0.255276
-0.475418	-0.24701
-0.648725	-0.231075
-0.577666	-0.216028
-0.720972	-0.277723
-0.523133	-0.223542
-0.855733	-0.231251
-0.677305	-0.0831391
-0.709629	-0.221854
-0.526706	-0.373323
-0.300203	-0.167875
-0.179999	-0.0281566
-0.0701447	0.0429835
0.029346	0.0798965
0.122979	0.217026
0.12844	0.0819541
0.0207257	0.0792279
-0.154449	0.200654
-0.583383	0.0119525
-0.618893	-0.104343
-0.727072	-0.0238316
-0.770644	-0.18067
-0.641506	-0.317841
-0.821903	-0.195468
-0.95153	-0.246466
-0.779537	-0.347754
-0.947712	-0.467292
-0.495286	-0.141954
-0.75834	-0.231556
-0.804372	-0.205801
-0.891747	-0.499813
-0.897303	-0.401372
-0.860183	-0.370418
-0.640414	-0.291359
-0.692892	-0.258243
-0.756167	-0.157538
-0.265128	0.0700385
0.0794773	0.300389
0.109579	0.559402
0.0631776	0.597014
-0.1303	0.467693
0.0355347	0.35077
0.0970914	0.442488
-0.32018	0.451572
-0.487981	0.636626
-0.306721	0.847408
-0.324849	0.624635
-0.326831	0.659171
-0.0946156	0.738301
0.199226	0.656415
0.0828781	0.59623
-0.158719	0.26286
-0.294154	0.265152
-0.349494	0.0606467
-0.354481	-0.136374
-0.420587	-0.103684
-0.285502	-0.226444
-0.327538	-0.0787237
-0.344769	-0.138323
-0.50562	-0.126843
-0.359944	-0.0623302
-0.314226	0.24456
-0.570581	0.451092
-0.657105	0.328973
-0.677954	0.293161
-0.924012	0.411269
-0.932221	0.415737
-0.877252	0.398723
-0.912305	0.483506
-0.790617	0.484236
-0.691381	0.543283
-0.557532	0.563406
-0.552864	0.532782
-0.429567	0.402941
-0.545392	0.515552
-0.505894	0.615773
-0.372376	0.542322
-0.469627	0.621329
-0.412454	0.664487
-0.352059	0.849525
-0.340322	0.796423
0.155101	0.602413
0.226384	0.648677
0.21506	0.688247
-0.318315	0.39455
-0.164095	0.582041
-0.18432	0.812307
-0.17842	0.243995
-0.0745425	0.133216
-0.00833926	0.532009
0.133331	0.281951
0.0729695	-0.0104579
-0.291382	0.164378
-0.763335	0.134339
-0.839515	-0.00517125
-0.897109	-0.096574
-0.899024	-0.210671
-0.861058	-0.339877
-0.63181	-0.445318
-0.391687	-0.411478
-0.100254	-0.132618
-0.0585357	0.231137
-0.4842	-0.214971
-0.750046	-0.0805745
-1.03545	-0.066231
-1.03603	0.0467394
-0.735808	0.174324
-0.575758	-0.105295
-0.707851	0.0439995
-0.328464	0.388738
-0.42692	0.537081
-0.275955	0.622004
-0.232593	0.634129
-0.304345	0.676403
-0.185507	0.760869
0.0945277	0.31619
-0.0280375	0.16494
-0.416814	0.189741
-0.604132	0.130127
-0.700954	-0.023824
-0.679063	-0.0991983
-0.586846	-0.00321464
-0.618986	-0.210268
-0.497174	-0.373562
-0.561997	-0.374415
-0.530492	-0.368229
-0.321822	-0.215731
-0.725294	0.50024
-0.752892	0.66962
-0.659433	0.71809
-0.719762	0.693185
-0.673508	0.804651
-0.628862	0.78646
-0.578941	0.807091
-0.586925	0.797407
-0.379536	0.644888
-0.276685	0.614129
-0.179774	0.64215
0.0166474	0.48368
-0.0742652	0.496063
0.0563006	0.397687
-0.162664	0.438792
-0.30735	0.401286
-0.372406	0.535322
-0.345086	0.592634
-0.127887	0.69376
0.101808	0.59621
0.0402514	0.498214
0.00415608	0.345933
-0.0860563	0.398598
-0.143611	0.215781
-0.169033	0.277881
-0.199646	0.206615
-0.384579	0.134763
-1.37738	-0.171036
-1.2959	0.186281
-0.415745	-0.21635
-0.0766875	-0.10337
-0.205703	0.391024
0.0708629	0.701805
-0.410589	0.639841
-0.539105	0.531303
-0.833441	0.466932
-0.783297	0.445793
-0.786333	0.429498
-0.46705	0.323817
-0.16792	0.403174
-0.258678	0.318671
-0.359119	0.146874
-0.436929	0.0388613
-0.557999	0.152348
-0.522801	0.0895513
-0.690872	-0.199307
-0.53251	-0.0142333
-0.495223	-0.127655
-0.833669	-0.0472061
-0.676157	0.0326191
-0.466694	-0.0280763
-0.472027	-0.0378807
-0.364029	-0.218232
-0.621719	-0.197916
-0.756098	-0.11621
-0.705056	-0.107008
-0.289158	-0.111254
0.00160746	0.223298
0.221215	0.0304019
-0.128293	0.078215
-0.106953	-0.0849104
-0.362249	-0.403396
-0.314643	-0.330293
-0.353039	-0.110854
-0.543625	0.0107501
-0.562146	-0.133357
-0.491799	-0.127759
-0.249598	-0.164967
-0.359659	-0.467872
-0.117473	-0.0884817
-0.180123	-0.0447478
-0.210691	-0.0199563
-0.114602	0.0430178
-0.539386	0.420343
-0.644346	0.214092
-0.7362	-0.0546894
-0.529636	0.243788
-0.269659	0.237708
-0.379011	0.543924
-0.0677289	0.386623
0.163976	0.517632
0.316409	0.425783
0.496769	0.360259
0.553063	0.363914
0.294883	0.368544
0.200559	0.40872
0.180334	0.377733
0.0999497	0.294749
0.00415565	0.184978
-0.0521383	0.0560853
-0.12606	-0.0904504
-0.332366	-0.20491
-0.490334	-0.285064
-0.336014	-0.0641196
-0.422758	-0.344601
-0.50889	-0.108435
-0.531741	-0.216535
-0.434857	-0.312548
-0.453585	-0.31653
-0.498573	-0.201732
-0.552087	-0.0300649
-0.472777	0.0737344
-0.276979	0.0499174
-0.337872	-0.0489306
-0.475925	-0.296773
-0.385326	-0.312697
-0.201834	-0.201126
-0.323427	-0.180562
-0.661788	-0.00444751
-0.626556	-0.343861
-0.552005	-0.225161
-0.597848	-0.207632
-0.699375	-0.226994
-0.623512	-0.386601
-0.372629	-0.254884
-0.226461	-0.33329
-0.344691	-0.247062
-0.348293	-0.463523
-0.0363304	-0.484158
-0.318659	-0.417301
-0.188901	-0.48006
-0.173961	-0.552889
-0.0485775	-0.354593
0.0120063	-0.110735
0.14885	-0.209653
-0.108117	-0.583308
-0.247773	-0.515314
-0.227821	-0.380261
-0.410223	-0.463405
-0.606947	-0.555987
-0.721917	-0.458317
-0.682072	-0.342424
-0.764296	-0.211491
-0.558937	-0.300316
-0.603416	-0.213472
-0.70289	-0.23698
-0.790856	-0.31859
-0.710678	-0.358141
-0.706556	-0.280903
-0.76076	-0.353738
-0.335212	0.0241236
-0.726509	-0.287599
-0.679289	-0.317772
-0.830724	-0.0441402
-0.820565	-0.254131
-0.819966	-0.39696
-0.707805	-0.228827
-0.674232	-0.277606
-0.828718	-0.248395
-1.00506	-0.174237
-0.751389	-0.269186
-0.345768	0.216271
0.0673109	0.181243
0.0788186	0.650369
-0.0405684	0.545702
0.180052	0.252273
-0.00582477	0.0616352
-0.14518	0.0686488
-0.0178477	0.0575804
0.146945	-0.00260728
0.388433	-0.085045
0.344199	-0.041607
0.532265	0.0690804
0.495781	0.223092
0.238151	0.389255
0.24497	0.110995
-0.0227007	0.0737421
-0.110648	0.0234532
-0.192533	0.0250527
-0.159073	-0.248177
-0.0449757	-0.167917
-0.0699608	-0.214273
-0.175464	-0.345641
-0.0445476	-0.195273
0.147572	-0.0621588
0.148681	0.0488812
0.078902	0.0374698
0.102338	-0.175114
-0.0676095	-0.341213
-0.249833	-0.4375
-0.522474	-0.384063
-0.621659	-0.359235
-0.42991	-0.385671
-0.499664	-0.303049
-0.265314	-0.174274
-0.295096	0.260195
-0.16865	0.641566
-0.215393	0.416008
-0.0277116	0.644413
0.0667079	0.713985
0.214499	0.573486
0.581605	0.337152
0.616042	0.334506
0.518683	0.346712
0.340671	0.293
0.413105	0.143885
0.498135	0.0788053
0.374143	0.154458
0.220214	0.0954765
0.286474	0.0946711
0.134936	0.213755
0.162198	0.1751
0.160104	0.279609
0.0705157	0.298129
0.138649	0.373519
0.24509	0.417446
0.118429	0.202658
0.0174309	-0.0747761
-0.11959	-0.458389
0.0468446	-0.444119
0.0200121	-0.295255
-0.363066	-0.5107
-0.11555	-0.369783
-0.297434	0.184735
-0.242796	0.400477
-0.376707	0.241819
-0.676287	0.051665
-0.598267	0.0289337
-0.510139	-0.2318
-0.3688	-0.220312
-0.230697	0.328064
-0.363245	0.329863
-0.69989	0.334707
-0.776277	0.560843
-0.655144	0.581277
-0.621089	0.546118
-0.742736	0.384927
-0.530929	0.218408
-0.286652	0.191422
-0.162208	0.211717
-0.0959949	0.333065
0.0373278	0.350406
0.0965703	0.421282
0.0111655	0.531341
0.163703	0.419462
0.210472	0.366044
0.300699	0.182616
0.3457	0.20715
0.388287	0.34619
0.0565426	0.57508
-0.241115	0.657671
-0.240638	0.585004
-0.227935	0.389671
-0.105825	0.319551
-0.073409	0.128746
0.0260946	0.0268629
-0.0073089	-0.028708
0.0551866	-0.113091
0.0292229	-0.240502
-0.194087	-0.293534
-0.277241	-0.412736
-0.122566	-0.142716
-0.0522874	-0.108546
0.338072	0.0484833
0.406813	0.191724
0.323848	0.318413
0.41514	0.258481
0.352906	0.165031
0.351171	0.342521
0.324797	0.289485
0.26481	0.443931
0.262115	0.21505
0.0999918	0.0373025
-0.270401	-0.0800048
-0.446283	-0.270182
-0.738559	-0.334367
-0.760293	-0.283322
-0.7606	-0.0308712
-0.935364	0.263073
-0.376698	0.367894
-0.123356	0.346485
0.0171402	0.191744
0.0444238	0.271734
0.139843	0.169024
-0.131217	0.384341
-0.427128	0.451709
-0.686825	0.48548
-0.765787	0.305545
-0.911101	0.157968
-0.946414	0.0106425
-0.513575	0.0123538
-0.517034	0.0602941
-0.392309	-0.0908238
-0.292245	-0.352589
-0.484366	-0.451952
-0.649858	-0.15989
-0.510571	-0.172106
-0.442676	-0.223275
-0.44134	-0.349421
-0.641662	-0.363504
-0.385276	-0.334732
-0.565088	-0.0556977
-0.592764	-0.234488
-0.720106	-0.0960017
-0.828415	-0.30359
-0.99369	-0.175297
-0.772031	-0.238046
-0.937044	-0.326205
-0.814665	-0.257037
-0.882602	-0.104837
-1.05732	-0.357885
-0.655022	-0.278778
-0.88729	-0.36269
-1.0986	-0.321731
-1.01868	-0.461352
-0.725777	-0.255312
-0.979423	-0.255579
-0.704512	-0.252269
-0.914169	-0.156621
-0.873537	-0.286896
-0.756074	-0.43501
-0.984681	-0.482417
-0.98643	-0.199015
-0.94662	-0.271514
-0.935452	-0.379748
-0.79722	-0.249283
-0.929031	-0.337586
-0.565764	-0.166845
-1.06834	0.221547
-0.840131	0.164042
-0.365221	-0.308603
-0.328666	-0.364372
0.0491262	0.0554137
0.331232	0.145118
0.46878	0.146212
0.399439	0.181048
0.247986	0.22763
0.108218	0.189436
0.165317	0.205737
0.0182067	0.220323
0.0964392	0.177553
0.0428375	0.257187
-0.524416	0.818098
-0.58505	0.818073
-0.653579	0.872084
-0.644594	0.89696
-0.603702	0.880824
-0.628346	0.903299
-0.61391	0.789936
-0.544164	0.774646
-0.253321	0.410839
-0.370177	0.050917
-0.401271	0.0217158
-0.392148	0.235185
-0.274064	0.357354
-0.59557	0.393369
-0.718808	0.358933
-0.694839	0.235333
-0.679409	0.0368653
-0.711628	-0.157074
-0.723145	-0.273539
-0.755323	-0.311373
-0.644484	-0.323612
-0.569481	-0.310488
-0.358974	-0.275139
-0.180492	-0.179934
0.00364316	-0.0418356
-0.201798	0.108479
-0.00261683	0.146874
-0.110238	-0.071821
-0.490214	0.00793636
-0.502997	-0.0718086
-0.479438	-0.191409
-0.621812	-0.338541
-0.657844	-0.138056
-0.701454	-0.141117
-0.76477	-0.215836
-0.304719	-0.180699
-0.31625	0.33989
-0.474491	0.163011
-0.885189	0.568506
-0.373482	0.401006
-0.594211	0.372845
-0.515544	0.21909
-0.515495	-0.110275
-0.660753	-0.160336
-0.623211	-0.351354
-0.850017	-0.181859
-0.846912	-0.164866
-0.915044	-0.317639
-0.52887	-0.217872
-0.441988	-0.501275
-0.288812	-0.15748
-0.343031	0.026311
-0.147333	0.0403595
-0.21344	0.0362021
-0.272886	0.0431517
-0.382399	-0.11497
-0.445675	-0.313993
-0.43593	-0.18407
-0.565506	-0.201248
-0.635147	-0.133921
-0.732461	0.0932624
-0.537942	0.094792
-0.361372	0.138813
-0.592825	0.223235
-0.670032	0.385891
-0.377599	0.645221
-0.146144	0.84049
-0.0909181	0.841526
0.0441751	0.4337
-0.139213	0.521784
-0.33414	0.492889
-0.593194	0.465189
-0.499781	0.367166
-0.369008	0.261228
-0.330313	0.220806
-0.296244	0.167354
-0.394619	0.0798262
-0.549823	0.0567853
-0.554082	-0.0491104
-0.399057	-0.155473
-0.313499	-0.101012
-0.29386	0.0457703
-0.29185	0.214915
-0.0405423	0.428673
-0.133002	0.334065
-0.135299	0.324808
-0.278897	0.0814676
-0.455452	-0.0217753
-0.449891	-0.211488
-0.490371	-0.224592
-0.269725	-0.440994
-0.369988	-0.259793
-0.455511	-0.349318
-0.175892	-0.146021
-0.421632	-0.0506442
-0.664588	-0.152261
-0.50624	0.0445224
-0.482092	0.111486
-0.374413	-0.00601662
-0.33339	-0.0198868
-0.321532	-0.128984
-0.449612	-0.0126658
-0.359065	0.0352556
-0.445012	0.209461
0.000136792	0.393999
0.340199	0.10617
0.250237	0.121669
0.275958	0.0104163
0.204794	0.148796
-0.304684	0.119138
-0.453573	-0.107461
-0.511442	-0.027598
-0.510012	-0.304215
-0.638372	-0.114777
-0.713895	-0.118283
-0.757138	-0.190003
-0.880003	-0.208343
-0.876146	-0.203446
-0.949158	-0.173437
-0.829799	-0.0153906
-0.541874	-0.00401475
-0.189898	-0.0125259
-0.247819	-0.15327
-0.40318	-0.318067
-0.576131	-0.428106
-0.535755	-0.425641
-0.521076	-0.489622
-0.417525	-0.555478
-0.532912	-0.478058
-0.640285	-0.36205
-0.715886	-0.269686
-0.479719	-0.142123
-0.00646843	0.233029
0.193253	0.245222
0.285348	0.244604
0.0380984	0.275699
-0.359339	0.378189
-0.431216	0.528743
-0.343836	0.69525
-0.351713	0.802277
-0.0589374	0.986908
-0.00780208	0.813061
0.336758	0.964105
0.306161	0.875534
0.00143774	0.942041
-0.117298	0.889105
0.121116	0.70508
-0.202107	0.265058
-0.322494	-0.102456
-0.540388	-0.21669
-0.484933	-0.277901
-0.861441	-0.0642603
-0.856584	-0.0964345
-0.994918	-0.218105
-0.688026	-0.116139
-0.813758	-0.344742
-0.690583	-0.349338
-0.774597	-0.432947
-0.945573	-0.276043
-0.792413	-0.345266
-0.71569	-0.117978
-0.559178	-0.177119
-0.363607	-0.161528
-0.203458	0.0137528
-0.621419	0.0573955
-0.552975	-0.139162
-0.660823	0.0414301
-0.71321	-0.135535
-0.72356	-0.320348
-0.751001	-0.211434
-0.802429	-0.246293
-0.972738	-0.285302
-0.799431	-0.279177
-0.763245	-0.335268
